t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
138,1000,523,477,374,130,0,2822,2125,0.16229854854854855,0.340625,0.659375,58,6,0,419.2347577971863,8,0.741129504892876,0.9649592024693812,0.5798521447567555,0.9080008336793765
139,1000,491,509,379,144,0,2864,2153,0.15916766766766766,0.338375,0.661625,66,6,0,411.17939880746206,8,0.7623617428616695,0.9667052969730011,0.5711681547434596,0.9136369352448614
140,1000,496,504,373,118,0,2823,2116,0.15856653528528528,0.3314375,0.6685625,56,6,0,437.5277132227844,8,0.7571524986254583,0.9628634589888461,0.5786923422069871,0.9085942268500057
141,1000,533,467,379,117,0,2847,2137,0.1599343093093093,0.3255625,0.6744375,54,6,0,424.06126467627325,8,0.7424306086749245,0.9619789977866903,0.568074952502243,0.9051454115725504
142,1000,510,490,369,164,0,2763,2063,0.159533252002002,0.341625,0.6583749999999999,54,6,0,428.08097512206314,8,0.7493732458188981,0.9618807853815743,0.5614280301314203,0.9045316992137716
143,1000,513,487,376,134,0,2823,2112,0.1586477414914915,0.3435,0.6565,54,6,0,438.1197937326458,8,0.7504272279793329,0.9637597608387926,0.5574450333765191,0.9059888468292951
144,1000,491,509,364,149,0,2746,2076,0.1638861986986987,0.338625,0.661375,45,6,0,434.17396319404395,8,0.7493934343191854,0.9655001443307122,0.5535142223210279,0.9077360270450116
145,1000,526,474,378,113,0,2862,2083,0.16538400900900901,0.312,0.688,56,5,0,409.867760534695,8,0.7343250448166635,0.9637550523753033,0.5534977636100564,0.9066078364832276
146,1000,509,491,382,144,0,2885,2158,0.16745974099099098,0.348,0.652,54,5,0,434.0418443893182,8,0.7499867847149295,0.9694294636777347,0.5491659073991241,0.9082961713413176
147,1000,486,514,382,127,0,2914,2166,0.16555930930930932,0.3313125,0.6686875,50,5,0,446.20982784454026,8,0.7387543651493832,0.9641356277372489,0.5585532981157342,0.9005702035369602
148,1000,477,523,373,113,0,2814,2127,0.1656712962962963,0.3504375,0.6495625,45,5,0,415.12828699048475,8,0.743179163217639,0.9652104001273246,0.544642856045476,0.9015283203305544
149,1000,535,465,372,105,0,2822,2040,0.1661285347847848,0.330875,0.669125,42,5,0,408.82985512041785,8,0.7312208184213418,0.9615760045749248,0.5509781561448996,0.8985056624431075
150,1000,486,514,357,178,0,2692,2001,0.1688011448948949,0.3335625,0.6664375,54,5,0,415.38687178150053,8,0.7544955796921248,0.9639090001843393,0.5324084933621668,0.9015242410754576
151,1000,513,487,374,112,0,2832,2101,0.16715199574574574,0.3105625,0.6894374999999999,55,5,0,442.55033726919527,8,0.7506578439642414,0.9686952188399734,0.5399214139880973,0.9052181418221811
152,1000,489,511,369,144,0,2820,2124,0.16767057682682682,0.308625,0.6913750000000001,53,5,0,415.54688143755703,8,0.7415662115634885,0.9669141464200636,0.544018252976854,0.9048570851467467
153,1000,490,510,356,133,0,2707,1978,0.16890881506506505,0.295,0.7050000000000001,56,5,0,397.98520304982986,8,0.739347069788823,0.9674063920295927,0.538597180657924,0.9024336661096269
154,1000,517,483,370,120,0,2810,2087,0.17061971346346347,0.2859375,0.7140625,63,5,0,406.30379296017094,8,0.740077690524866,0.9639240733723575,0.5282723574067398,0.9041155048966277
155,1000,515,485,370,147,0,2782,2112,0.16865972222222222,0.2875625,0.7124375000000001,56,5,0,435.9872611464968,8,0.7489378000406495,0.9624116736238271,0.5271524255042709,0.90280966077318
156,1000,495,505,373,142,0,2813,2120,0.16819744744744744,0.293625,0.706375,45,5,0,427.9891471532811,8,0.7419585207151767,0.9586620948884058,0.5284275169423612,0.9000692266649192
157,1000,461,539,356,139,0,2668,1986,0.1752745870870871,0.2904375,0.7095625,59,5,0,398.87704102828803,8,0.7428018054466677,0.9682202776674558,0.5244125225779618,0.9099973947046617
158,1000,502,498,357,104,0,2719,1971,0.17834146646646645,0.2653125,0.7346874999999999,56,5,0,404.5601861404116,8,0.7329416878210272,0.9629370407468772,0.5389612975119334,0.9033759492212445
159,1000,501,499,363,139,0,2748,2060,0.1830370683183183,0.2559375,0.7440625000000001,58,5,0,391.75922842736185,8,0.744784473314919,0.9646544422823524,0.5421632934290255,0.9065741654356068
160,1000,525,475,382,119,0,2899,2147,0.1879443818818819,0.2565,0.7435,49,5,0,440.04173527052535,8,0.7393451940358972,0.9627560989708899,0.5404307944191358,0.9051071971283086
161,1000,473,527,371,154,0,2815,2103,0.20053203203203204,0.2471875,0.7528125,60,5,0,429.75075012254865,8,0.7454353977253906,0.9650912336947929,0.5371053802196415,0.9113258355246071
162,1000,489,511,376,97,0,2857,2190,0.20808067442442443,0.239625,0.760375,52,5,0,429.60982132004375,8,0.7555918209856726,0.9658446934382617,0.5428356470051261,0.9098887437975167
163,1000,496,504,373,116,0,2820,2151,0.1988808495995996,0.234625,0.765375,47,5,0,448.03866949624677,8,0.7554673381109474,0.9665140783960494,0.5385422210249662,0.9094357441096543
164,1000,510,490,364,132,0,2760,2078,0.19527508758758758,0.25525,0.74475,51,5,0,415.34796238244513,8,0.7435136202985021,0.9614129340073336,0.5374636561172278,0.9035910719926542
165,1000,511,489,373,137,0,2802,2042,0.1957926051051051,0.245625,0.754375,53,5,0,432.45503063232195,8,0.741711649686544,0.9642619969807431,0.5368183208691362,0.9096584433358136
166,1000,531,469,371,140,0,2801,2086,0.1984174486986987,0.2528125,0.7471875,52,5,0,423.37528913824497,8,0.7445561848822353,0.9630448706689798,0.5498350631720808,0.9094124769087721
167,1000,498,502,374,157,0,2807,2060,0.19692442442442443,0.2430625,0.7569375,52,5,0,410.49208808752405,8,0.7397243906965804,0.9672408716638583,0.5412248246471094,0.9115181417582795
168,1000,496,504,361,137,0,2741,2016,0.20145195195195195,0.241875,0.7581249999999999,64,5,0,394.55343627005755,8,0.7381791849112808,0.9657164312818329,0.5491910675398649,0.9122510461787754
169,1000,496,504,364,132,0,2761,2062,0.20447722722722722,0.2456875,0.7543124999999999,57,5,0,425.04812010778903,8,0.7516450599448423,0.9652734631372403,0.5459039571466664,0.9134002742963696
170,1000,506,494,381,115,0,2868,2149,0.20404789164164164,0.266,0.734,54,5,0,436.5941320661082,8,0.755973732062233,0.9644746464292627,0.5358782328038318,0.9125220161806055
171,1000,501,499,363,143,0,2730,2096,0.20626144894894896,0.2495625,0.7504375,54,5,0,430.30405945993607,8,0.7525161627523647,0.9639339924605401,0.544030473584255,0.9108150752121406
172,1000,504,496,378,123,0,2848,2123,0.20849815440440442,0.25575,0.7442500000000001,52,5,0,439.9192108277196,8,0.7405299800948473,0.9613958442570769,0.5518784668856549,0.9107690137332758
173,1000,501,499,369,135,0,2769,2066,0.21439883633633633,0.239,0.761,53,5,0,418.3737744006047,8,0.7417215372598677,0.9619302793740673,0.5434393309900776,0.9132989124734625
174,1000,497,503,374,127,0,2811,2082,0.22123661161161162,0.2236875,0.7763125,49,5,0,449.4643419471347,8,0.7471439970899091,0.9605156489908279,0.544771570007413,0.91191913355433
175,1000,512,488,373,124,0,2782,2017,0.22475888388388388,0.2358125,0.7641875,48,5,0,439.59026467865414,8,0.7408075423053332,0.9569929630135712,0.5307858539755067,0.9119032278047946
176,1000,482,518,368,144,0,2714,1997,0.22441719844844846,0.2271875,0.7728125,52,5,0,418.03724008495084,8,0.7355670141026557,0.9586759876415306,0.5360452569167089,0.9110171896111705
177,1000,482,518,382,100,0,2851,2149,0.2258325513013013,0.219875,0.780125,43,5,0,418.3552940906641,8,0.7434251674371201,0.9576410385318047,0.520975916618408,0.9099413429655588
178,1000,488,512,372,110,0,2776,2082,0.23651001001001,0.183875,0.816125,47,5,0,416.14742463973823,8,0.7378234854031032,0.9622759965822881,0.5285330078661978,0.9141310571898413
179,1000,516,484,377,111,0,2835,2115,0.24253034284284283,0.188625,0.811375,65,5,0,403.75262769160844,8,0.7443280897455102,0.9611538927441826,0.5352625783698445,0.9138630853074455
180,1000,469,531,379,137,0,2850,2117,0.2477189064064064,0.181125,0.818875,53,4,0,441.34491891526505,8,0.7510375243498301,0.9659075968117609,0.5247851067810155,0.920724137876006
181,1000,495,505,377,92,0,2861,2106,0.24370345345345346,0.179875,0.820125,53,4,0,428.53567788893514,8,0.7420657837140953,0.9633608913270173,0.5271043775643377,0.9180975496380377
182,1000,495,505,368,127,0,2765,2102,0.25399446321321323,0.1663125,0.8336875,56,4,0,423.81453107005154,8,0.7521254906465944,0.962518926470804,0.5275348260393918,0.9177369763947864
183,1000,468,532,378,117,0,2849,2161,0.2613258258258258,0.148625,0.851375,47,4,0,437.37411459321794,8,0.7569119907576223,0.9612219945500707,0.5259519626440595,0.9132449192193303
184,1000,530,470,375,93,0,2793,2069,0.27431863113113114,0.1451875,0.8548125,57,4,0,424.8489425981873,8,0.741665522666131,0.9564718731003994,0.519633885106506,0.9085558565985363
185,1000,485,515,370,160,0,2734,2054,0.2727835335335335,0.1435,0.8565,68,4,0,410.8150282078982,8,0.7400656039320904,0.9587627807099488,0.5098197639199528,0.9079099174742273
186,1000,539,461,385,100,0,2868,2117,0.270413475975976,0.1478125,0.8521875,53,4,0,445.44785202326034,8,0.7385227471058301,0.9595424524696311,0.516424330465445,0.909241473411384
187,1000,497,503,363,176,0,2710,1970,0.26768947072072075,0.168375,0.8316250000000001,59,4,0,409.8964441361376,8,0.7360227273556065,0.955933094316039,0.5169865284794449,0.9078255995914087
188,1000,490,510,373,124,0,2773,2056,0.2684236423923924,0.1595625,0.8404375,52,4,0,427.49862497657085,8,0.7382355191807711,0.9568632938391899,0.5179522475098892,0.9083035362243458
189,1000,482,518,380,110,0,2812,2037,0.27388826326326327,0.154875,0.845125,51,4,0,420.72140318163275,8,0.7280589700848014,0.9550731872169732,0.5152553286361997,0.9046702367908932
190,1000,481,519,369,113,0,2748,2027,0.26581309434434436,0.1515625,0.8484375,52,4,0,419.3246385291717,8,0.7413627018235492,0.9591523655562909,0.5209010719696937,0.9106308056377079
191,1000,511,489,372,109,0,2782,2023,0.268111768018018,0.168875,0.831125,56,4,0,440.80322103868303,8,0.7341802236879887,0.9569021773033893,0.5227009331732165,0.9088024516695237
192,1000,512,488,371,140,0,2773,2047,0.2625872122122122,0.17175,0.8282499999999999,53,4,0,413.00642729831424,8,0.7380306392764016,0.9580010275527783,0.5276794848441838,0.9116722758916207
193,1000,500,500,361,151,0,2694,1977,0.2673035222722723,0.16275,0.83725,63,4,0,398.913342924485,8,0.7424253397188769,0.9615847186991316,0.5187830423039654,0.9138241325239808
194,1000,497,503,385,115,0,2899,2129,0.2694525462962963,0.1514375,0.8485625,63,4,0,467.0636983819382,8,0.7437965302886143,0.9580217249149354,0.5266552132257477,0.9080111383179228
195,1000,496,504,366,131,0,2726,2028,0.2567839089089089,0.155,0.845,73,4,0,407.17347031824676,8,0.7465159143973954,0.957142152470258,0.5169431030341785,0.9069273296224526
196,1000,509,491,375,121,0,2780,2064,0.26444062812812813,0.1538125,0.8461875,60,4,0,428.73475609756093,8,0.7303277946432024,0.953153216356706,0.5175027063417654,0.9033968106586326
197,1000,512,488,366,143,0,2695,2027,0.2738678678678679,0.151625,0.848375,57,4,0,432.68559911108815,8,0.7430712817452699,0.9547698703050651,0.5130918892701858,0.9070867667846418
198,1000,505,495,371,141,0,2737,2020,0.2687052364864865,0.16075,0.83925,56,4,0,420.0200792795872,8,0.7368034689156123,0.9577963582554492,0.5101654402822562,0.9108338716584334
199,1000,481,519,365,140,0,2713,2046,0.2710462337337337,0.1684375,0.8315625,51,4,0,424.8449383739656,8,0.7322947075729299,0.9561405837674131,0.5199082041895514,0.9061790752653167
200,1000,500,500,370,111,0,2757,2057,0.2610441066066066,0.1761875,0.8238125000000001,56,4,0,435.47412284887236,8,0.7413912974817873,0.9572291760253405,0.5095968763017502,0.906023430329873
