t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
78,1000,518,482,451,98,0,3371,2647,0.03625290915915916,0.9674375,0.03256250000000005,0,14,0,484.24197695457576,8,0.7843632695282371,0.9579003159619224,0.5894266456374871,0.9136261809166727
79,1000,471,529,482,36,0,3595,2795,0.03646455830830831,0.9631875,0.036812500000000026,3,14,0,521.8395245304379,8,0.7736245520145804,0.9605067509514538,0.5802265109776134,0.9156099352722112
80,1000,515,485,471,0,0,3530,2709,0.03714351851851852,0.9654375,0.03456250000000005,1,14,0,510.60847388966636,8,0.7766592835460415,0.9593287588757318,0.5820349781587324,0.9152642726063206
81,1000,525,475,485,30,0,3622,2817,0.037108076826826826,0.9604375,0.039562499999999945,0,14,0,568.5333784502344,8,0.7806270096871794,0.9608863679236154,0.5719041528389067,0.9181757264350234
82,1000,477,523,475,50,0,3562,2770,0.037549580830830834,0.9635625,0.03643750000000001,0,14,0,547.6334951456311,8,0.7773460269901342,0.9595530934728365,0.5784916838148071,0.9137706368552588
83,1000,500,500,477,0,0,3565,2740,0.037671796796796796,0.964,0.03600000000000003,0,14,0,513.0234991183885,8,0.7745470909492413,0.9592527527564342,0.5794036939493658,0.9158354704505735
84,1000,492,508,500,0,0,3731,2916,0.038239583333333334,0.9661875,0.03381250000000002,1,14,0,556.7928730512249,8,0.7828916085911624,0.9603635116801397,0.5720883928191925,0.9149895752292295
85,1000,504,496,492,0,0,3679,2832,0.03884556431431432,0.9614375,0.038562500000000055,0,14,0,529.7500765964897,8,0.7626858896469894,0.9585737023024697,0.5684628195833121,0.9136375126958678
86,1000,506,494,496,8,0,3703,2833,0.03898191941941942,0.96525,0.03474999999999995,0,14,0,572.1302325581395,8,0.7672811138938131,0.9567324619453315,0.5560642927462347,0.9128505498525703
87,1000,549,451,494,12,0,3661,2816,0.03935269644644645,0.9640625,0.035937499999999956,1,14,0,533.5613023971733,8,0.7775641216215535,0.9662953455171135,0.5570096949663446,0.9208979965182962
88,1000,495,505,451,98,0,3424,2692,0.03992367367367367,0.9645625,0.03543750000000001,1,14,0,493.24519306550144,8,0.7828003040520475,0.963455399093919,0.5674187404334051,0.9166848459423639
