t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
25,1000,494,506,378,87,0,2825,2253,0.01906522147147147,0.735875,0.26412500000000005,62,35,0,421.7579446369642,8,0.7952330108899374,0.9577892958395124,0.7308974330816356,0.9191307010917883
26,1000,505,495,375,119,0,2797,2221,0.019641172422422422,0.7329375,0.2670625,56,34,0,417.7497215001856,8,0.791630906894203,0.9662634353380325,0.7220624293142881,0.9260247174975491
27,1000,524,476,376,129,0,2844,2200,0.021194632132132133,0.7108125,0.28918750000000004,79,33,0,402.0475486292799,8,0.7855171421884671,0.9576836798101197,0.738157710837607,0.9187852760155801
28,1000,517,483,392,132,0,2915,2331,0.021876376376376377,0.7015625,0.2984375,63,31,0,446.72884154708464,8,0.7890875906154637,0.9629748420407626,0.7160934724397557,0.9236546377468546
29,1000,516,484,367,150,0,2775,2248,0.02322556931931932,0.7136875,0.28631249999999997,79,31,0,419.1401168833593,8,0.7999995418770866,0.961654719420117,0.7293723701307473,0.9208770056492084
30,1000,481,519,377,139,0,2821,2222,0.024327765265265266,0.7035625,0.2964375,64,30,0,436.97982801081,8,0.7876590632008763,0.9581009396027195,0.7249502177424312,0.915688733649802
31,1000,484,516,375,106,0,2787,2212,0.025411786786786787,0.689125,0.310875,73,30,0,419.15052160953803,8,0.7859647796529244,0.9559989930921817,0.7056982269612184,0.9147220612487286
32,1000,500,500,383,101,0,2841,2233,0.027126251251251253,0.685625,0.31437499999999996,74,29,0,411.1572969776131,8,0.7763333769838278,0.9547524534223484,0.7005274091808901,0.9139446586305091
33,1000,515,485,389,111,0,2887,2266,0.027440628128128128,0.66325,0.33675,59,26,0,430.4749929591689,8,0.7815543916935048,0.9561352751916428,0.6945796190251777,0.9160015015251769
34,1000,506,494,373,142,0,2773,2189,0.028988895145145147,0.6553125,0.34468750000000004,60,26,0,432.95699962034695,8,0.7929552539515415,0.9613356593251302,0.698763998263753,0.9208435053341607
35,1000,509,491,388,118,0,2898,2222,0.029438657407407406,0.634375,0.365625,58,25,0,418.4009249377446,8,0.7654811930850355,0.9519376773996592,0.6991304714539851,0.9108285185538644
36,1000,518,482,373,136,0,2724,2141,0.03029639014014014,0.6405,0.35950000000000004,54,24,5,427.9891471532811,8,0.7899131027416042,0.9576103012655987,0.6798246400265604,0.9176518061822415
37,1000,500,500,367,151,0,2734,2168,0.032002095845845846,0.62075,0.37925,61,24,0,415.81587762221574,8,0.790579126605395,0.9559473551613376,0.6865136193964558,0.9139691149434702
38,1000,497,503,378,122,0,2786,2158,0.03290581206206206,0.620375,0.379625,67,24,0,446.15000312246303,8,0.7810031147470128,0.9631386775047712,0.6722557384024113,0.9193641854674063
39,1000,496,504,389,108,0,2924,2302,0.034002784034034034,0.592125,0.407875,47,22,1,453.03518394328415,8,0.775488049539599,0.9585472567175223,0.6847007298759351,0.913773327517596
