t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
67,1000,488,512,497,6,0,3721,2972,0.02916841841841842,0.972625,0.027375000000000038,1,17,0,546.1755835242299,8,0.7914730401323158,0.9622967849842232,0.6273838785827434,0.9214409821632429
68,1000,498,502,488,0,0,3664,2938,0.02940155780780781,0.97475,0.025249999999999995,3,17,0,531.3531942238009,8,0.7986276192904245,0.9644787902941786,0.6174780848818263,0.9203067985430862
69,1000,509,491,498,0,0,3758,2932,0.029866741741741743,0.9691875,0.03081250000000002,2,17,0,554.5756223222032,8,0.7828697419618057,0.9625738107493078,0.6233794412464378,0.9184764044459975
70,1000,492,508,491,18,0,3685,2899,0.03054732857857858,0.9704375,0.029562500000000047,2,17,0,566.536242612241,8,0.7906947995848225,0.9658154533082329,0.6108638336500548,0.9213684615896425
71,1000,519,481,492,0,0,3726,2945,0.030737424924924924,0.970875,0.029124999999999956,1,16,0,520.2276361260596,8,0.7944572104050294,0.9638459715901885,0.6166846609727675,0.9217063652452916
72,1000,503,497,481,38,0,3624,2897,0.03123464089089089,0.96775,0.03225,3,15,0,517.4830962067955,8,0.7924384196939045,0.9641912217623131,0.6133227126757781,0.9217611602146412
73,1000,472,528,497,6,0,3751,3026,0.03161655405405405,0.9705,0.02949999999999997,3,14,0,552.8587575679577,8,0.8007520059146291,0.9642262299534669,0.6211528413592771,0.9245402338347557
74,1000,488,512,472,0,0,3563,2842,0.03201808058058058,0.9653125,0.03468749999999998,0,14,0,537.1706338490028,8,0.7944015058357541,0.9656702269087377,0.6074571458030457,0.9240183961012001
75,1000,495,505,488,0,0,3698,2982,0.032247497497497495,0.9654375,0.03456250000000005,0,13,0,564.5470234595763,8,0.7987877206329411,0.9653881074539097,0.6066770934198301,0.92199445938526
76,1000,530,470,495,0,0,3744,2995,0.03291222472472472,0.9655625,0.03443750000000001,1,13,0,569.6864719080226,8,0.795134374205144,0.9642524037658307,0.5962172664985929,0.9225581511527318
77,1000,517,483,470,60,0,3555,2792,0.033047547547547546,0.96675,0.03325,1,13,0,530.3721488595438,8,0.7912775615045131,0.9593162895732772,0.5933332556943874,0.9212048542810162
78,1000,515,485,483,34,0,3614,2903,0.03366626001001001,0.96625,0.03374999999999995,0,13,0,544.0394208143952,8,0.7999481002767298,0.9556894015898154,0.5962760250473854,0.920618704221124
79,1000,485,515,485,30,0,3598,2842,0.03443452827827828,0.967375,0.032625000000000015,4,13,0,546.7424400901841,8,0.7923059186285596,0.9620730367372664,0.5925049669394233,0.9233752431728183
80,1000,500,500,485,0,0,3651,2876,0.034999968718718716,0.9659375,0.034062499999999996,2,13,0,557.4250269559344,8,0.7912185310782752,0.9586065616825192,0.5987536200268496,0.9217206478717449
