t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
146,1000,483,517,374,138,0,2810,2104,0.17301592217217218,0.3814375,0.6185625,42,6,0,425.9188209859626,8,0.7505297421209959,0.9581158560356074,0.5287230113600122,0.9102811985005628
147,1000,525,475,378,105,0,2823,2165,0.1658006443943944,0.3949375,0.6050625000000001,59,6,0,424.1240516248531,8,0.7536710673713829,0.9586828530513455,0.5256189662610914,0.9123439175249736
148,1000,466,534,366,159,0,2735,2105,0.16690803303303303,0.3828125,0.6171875,53,6,0,425.6408952833666,8,0.750593651044258,0.9623062518243077,0.5290419801854984,0.9151018199485439
149,1000,497,503,386,80,0,2896,2187,0.16996465215215215,0.3846875,0.6153124999999999,53,6,0,418.35416736862203,8,0.7477850719875687,0.9624479217636007,0.5393965771665769,0.9110945191350739
150,1000,472,528,365,132,0,2740,2077,0.16586057932932932,0.3991875,0.6008125,53,6,0,405.49383655455784,8,0.7472802727039893,0.9566542764022311,0.531861406806914,0.9092414089937539
151,1000,517,483,374,98,0,2789,2015,0.17133946446446446,0.37575,0.62425,53,6,0,426.40441902718,8,0.7306246129449409,0.9572076110879402,0.5333807108887447,0.9062613630177807
152,1000,488,512,369,148,0,2744,2038,0.1787097097097097,0.384125,0.615875,53,6,0,413.683414199907,8,0.7502472722611138,0.9649956665900711,0.5293523367471109,0.9165448856173256
153,1000,510,490,369,119,0,2784,2052,0.18891213088088088,0.3699375,0.6300625,54,6,0,401.9667175419279,8,0.7401503211042408,0.9607899419738704,0.5434232703308535,0.9111584444332678
154,1000,510,490,366,144,0,2747,2086,0.18693355855855856,0.3845625,0.6154375000000001,60,6,0,444.7794298312603,8,0.7497479468601047,0.9633241585906892,0.5249273202208371,0.9123778733220906
155,1000,479,521,374,136,0,2813,2082,0.19375040665665666,0.373375,0.626625,51,6,0,427.86787962583435,8,0.7463699452911113,0.9563450873932211,0.5272318257743067,0.902953612949858
156,1000,503,497,382,97,0,2835,2129,0.19707404279279278,0.3808125,0.6191875,57,6,0,433.0577335129777,8,0.7494938286931814,0.9623183484002013,0.5225630158487076,0.9102677852488291
157,1000,503,497,372,131,0,2808,2176,0.2016517454954955,0.372375,0.627625,55,6,0,420.37984373670974,8,0.7619539353847078,0.9632622987219617,0.538919495186531,0.9117019927021184
158,1000,481,519,367,136,0,2759,2044,0.2015922484984985,0.374125,0.625875,58,6,0,411.6185539915286,8,0.7485215102272503,0.9614442923028578,0.5318160602162614,0.9074986291200365
159,1000,496,504,366,115,0,2765,2136,0.19820945945945945,0.365375,0.634625,53,6,0,423.6700613574546,8,0.7629481039348268,0.9635889217454248,0.5281863356417228,0.9111929897388656
160,1000,488,512,386,110,0,2916,2203,0.2011982294794795,0.3478125,0.6521874999999999,71,6,0,436.81800324837144,8,0.7524227087911971,0.9596351928413931,0.5218932237603302,0.9050503310321952
161,1000,485,515,387,101,0,2900,2183,0.19856140515515516,0.3549375,0.6450625,57,6,0,450.5184440961746,8,0.7553876571605714,0.965306981814084,0.5141231608441218,0.9083370956560815
162,1000,497,503,369,116,0,2792,2114,0.19961940065065065,0.3633125,0.6366875000000001,52,6,0,423.65756672495445,8,0.7509310668050015,0.962938724280691,0.514263172664622,0.9054571197764195
163,1000,494,506,375,122,0,2821,2115,0.19617977352352353,0.3694375,0.6305625,55,6,0,434.19529139328444,8,0.7374803530059866,0.9611046628416167,0.520177559071876,0.9020618780766108
164,1000,474,526,375,119,0,2817,2112,0.1964553928928929,0.3754375,0.6245625,64,6,0,440.3131115459882,8,0.7445353373017036,0.9609606073480286,0.5122387878133721,0.9018485037638182
165,1000,496,504,382,92,0,2845,2140,0.1963830392892893,0.3808125,0.6191875,50,6,0,427.72390990843115,8,0.7489751228363692,0.9656837409692018,0.4967992780997104,0.9058725311441979
166,1000,497,503,376,120,0,2832,2140,0.20023523523523523,0.37525,0.62475,65,6,1,408.15760907222216,8,0.7415269699496012,0.961633900184223,0.5047868642943653,0.9012935012891944
167,1000,491,509,379,118,0,2843,2115,0.20421002252252252,0.3795,0.6205,47,5,0,430.8096970496759,8,0.7478040565983513,0.9630980322709606,0.5082651200232164,0.9004800963990887
168,1000,501,499,369,122,0,2784,2074,0.2123385573073073,0.374875,0.6251249999999999,63,5,0,422.686973042107,8,0.7433634894112828,0.9635210014971276,0.49985341844237574,0.9020327937473569
169,1000,505,495,380,121,0,2853,2071,0.21740068193193193,0.3681875,0.6318125,65,5,0,434.1812496241506,8,0.7257725286329461,0.9673902396673975,0.49156368438140785,0.9030983818402827
170,1000,537,463,381,124,0,2891,2135,0.222910254004004,0.3740625,0.6259375,51,5,0,443.7125364128491,8,0.731882497738239,0.9651786047550822,0.4833722616419935,0.8999908181087753
171,1000,511,489,368,169,0,2784,2044,0.2219369994994995,0.384,0.616,67,4,1,405.59708644815026,8,0.7346305957915781,0.9676180528739602,0.4861619550409514,0.9020797246608446
172,1000,479,521,368,143,0,2792,2059,0.22695411036036037,0.3575625,0.6424375,60,4,0,406.9426414731477,8,0.7269195745649519,0.9611442080176948,0.48668705960243225,0.8990578238099954
173,1000,508,492,378,101,0,2828,2068,0.23167605105105105,0.3451875,0.6548125,59,4,0,435.35914295638605,8,0.7239646484082888,0.9660441889202452,0.4793789136265264,0.9003531039465756
174,1000,518,482,365,143,0,2778,2077,0.2303511011011011,0.35075,0.64925,69,4,0,398.8473916623007,8,0.7421070256119103,0.9699343044904073,0.475203544882086,0.905731127190127
175,1000,511,489,385,133,0,2940,2135,0.2241303490990991,0.3403125,0.6596875,57,4,0,445.9638354845504,8,0.7384123677267629,0.9673033002558316,0.4860752466987664,0.9033981019590331
176,1000,511,489,379,132,0,2870,2106,0.21894106606606606,0.3551875,0.6448125,68,4,0,431.2999561616853,8,0.7487331004288925,0.9703684421751587,0.4796544740403416,0.905533113755352
177,1000,489,511,377,134,0,2870,2111,0.2193967092092092,0.344,0.656,58,4,0,451.6376069679724,8,0.7385644642898939,0.9667420081788698,0.4898789089328043,0.8981744033773348
178,1000,503,497,375,114,0,2838,2095,0.21559869244244245,0.343,0.657,59,4,0,433.1921447824413,8,0.733243955380193,0.9664481355989727,0.483883441271054,0.9014824750304246
179,1000,514,486,372,131,0,2813,2110,0.22078484734734735,0.348125,0.651875,59,4,0,416.14742463973823,8,0.7481475577272958,0.9714877621595133,0.4789125869878886,0.9084020217945867
180,1000,501,499,380,134,0,2916,2165,0.22309493868868868,0.3469375,0.6530625,50,4,0,434.1812496241506,8,0.7490306328972886,0.9666222214246638,0.49229946573461414,0.9050266366772891
181,1000,541,459,375,126,0,2840,2135,0.22393374624624623,0.3413125,0.6586875,55,4,0,436.21558743699114,8,0.7432964602386847,0.9644000774485832,0.4805030556308369,0.9020262133283838
182,1000,521,479,379,162,0,2855,2119,0.22621918793793794,0.3300625,0.6699375000000001,49,4,0,421.23336881710026,8,0.7385640595325406,0.9642963534278032,0.4791016236255529,0.9065008974537032
183,1000,510,490,378,143,0,2837,2088,0.22901567192192193,0.334875,0.665125,48,4,0,435.35914295638617,8,0.7402925597945913,0.9647329971208604,0.4674891353139389,0.9063689120417959
184,1000,502,498,385,125,0,2908,2142,0.23199583958958958,0.3388125,0.6611875,58,4,0,439.34790663208605,8,0.739962534390958,0.9637593903936366,0.4645934205032773,0.9046312396603404
185,1000,510,490,366,136,0,2764,2047,0.23538982732732733,0.31125,0.68875,54,4,0,424.1610568245866,8,0.7411096474833033,0.9633953457760496,0.45638084409003626,0.9051347689954296
186,1000,486,514,379,131,0,2851,2072,0.23338482232232233,0.329125,0.670875,50,4,0,433.76808486865355,8,0.73840674294712,0.9677429786511101,0.4605479962747828,0.9114541533738156
187,1000,511,489,377,109,0,2891,2156,0.2304115990990991,0.3115625,0.6884375,59,4,0,445.7634454466761,8,0.7381312459932331,0.9637883747047034,0.46780658409366305,0.9043715583775178
188,1000,522,478,380,131,0,2863,2093,0.23290906531531533,0.3071875,0.6928125,54,4,0,420.72140318163275,8,0.7417775725919039,0.9700780903265335,0.4590871485080685,0.9120938452059805
189,1000,526,474,377,145,0,2866,2149,0.23928631756756757,0.3143125,0.6856875,55,4,0,445.236998819,8,0.7518622037220739,0.9689610739408717,0.46635461588672533,0.9109621969916922
190,1000,475,525,371,155,0,2820,2087,0.24033746246246246,0.308625,0.6913750000000001,57,4,0,433.7704411732264,8,0.7323870266871453,0.9647521370185955,0.45887322692674576,0.9062115962934808
191,1000,517,483,376,99,0,2851,2110,0.24140193318318318,0.30125,0.69875,53,4,0,418.14352980148124,8,0.7333608901695245,0.9672256611138276,0.4474617637474712,0.910006691349382
192,1000,485,515,363,154,0,2755,2068,0.2491677927927928,0.3173125,0.6826875,51,4,0,426.76283504553635,8,0.7438168067616986,0.968244684969059,0.4546541650472622,0.9116474528643526
193,1000,532,468,369,116,0,2797,2039,0.25074546421421423,0.2940625,0.7059375,60,4,0,440.8673522250428,8,0.7396163552959113,0.9690146061061855,0.4496649013982613,0.9152203967818269
194,1000,506,494,359,173,0,2737,2091,0.25146296296296294,0.3105625,0.6894374999999999,50,4,0,402.80851117028595,8,0.7586607451396866,0.9679365966065124,0.44847901297842735,0.9096982907103558
195,1000,528,472,369,137,0,2809,2074,0.2541519019019019,0.299875,0.700125,73,4,0,395.0806781549496,8,0.7284561910334459,0.9696648709800769,0.45106414350978824,0.9108585053817049
196,1000,504,496,374,154,0,2848,2067,0.2564700950950951,0.281625,0.718375,39,4,0,413.21327708650904,8,0.738022042944174,0.9641842032311548,0.4465119392058172,0.9078358365252576
197,1000,515,485,360,144,0,2722,1997,0.2558979291791792,0.2905625,0.7094374999999999,52,4,0,409.03926271935364,8,0.7331809305578391,0.9665050397629573,0.439521889623239,0.9082142912005196
198,1000,506,494,384,131,0,2896,2114,0.264412474974975,0.29975,0.70025,52,4,0,438.3978688992484,8,0.7292535985524636,0.9628503017559579,0.43647542249892934,0.9071544129112026
199,1000,473,527,387,119,0,2915,2138,0.2687487174674675,0.310375,0.6896249999999999,43,4,0,450.5184440961746,8,0.7209923115099129,0.9619369073928887,0.44161976597277836,0.906698024649226
200,1000,500,500,370,103,0,2775,2037,0.2757101476476477,0.2958125,0.7041875,55,4,0,405.4134091447524,8,0.7322812703757332,0.9607086716820382,0.4535742975846468,0.9051887284954523
