t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
146,1000,490,510,373,141,0,2822,2102,0.17849217967967967,0.39275,0.6072500000000001,61,6,0,432.95699962034695,8,0.7428434448522916,0.9644410865865259,0.5313536335269642,0.9044690551487351
147,1000,500,500,379,111,0,2854,2126,0.18009715965965967,0.3963125,0.6036874999999999,60,6,0,448.128909479464,8,0.7514565293677407,0.964513023569747,0.5289613554480539,0.9048340125238232
148,1000,524,476,384,116,0,2902,2130,0.18379388763763763,0.38575,0.61425,40,6,0,418.7948741252386,8,0.7262477550836286,0.9603896650973945,0.5302438673197828,0.8986741178909404
149,1000,501,499,371,153,0,2764,2019,0.18644272397397396,0.399125,0.600875,65,6,0,412.5471695285595,8,0.7443961682120609,0.9645145379812523,0.5200323361412965,0.9039978996134473
150,1000,480,520,387,114,0,2928,2166,0.18661255005005006,0.382125,0.617875,49,6,0,421.5638809919217,8,0.7417639267458186,0.9610482783949394,0.5320395154941028,0.9008055472291234
151,1000,505,495,374,106,0,2801,2061,0.19200125125125125,0.391625,0.608375,57,6,0,426.8911256111481,8,0.7371453422607528,0.9615110438742667,0.5194531598472214,0.9013300738098892
152,1000,493,507,376,129,0,2830,2091,0.1979714089089089,0.3963125,0.6036874999999999,69,6,0,406.8327271052995,8,0.744872598246972,0.9665491309898944,0.535046772958951,0.9081463025592634
153,1000,507,493,368,125,0,2808,2135,0.2001096096096096,0.407625,0.592375,53,6,0,425.28389106622456,8,0.7540407257686903,0.9643915147171488,0.5472811186592937,0.9070950421617547
154,1000,510,490,368,139,0,2776,2108,0.19947735235235237,0.404125,0.5958749999999999,47,6,0,410.1172594243628,8,0.7547443986571345,0.9617968240553262,0.543616573728464,0.9033697965156825
155,1000,533,467,377,133,0,2833,2166,0.20293512262262262,0.4100625,0.5899375,51,6,0,420.8810343091675,8,0.7542048792796491,0.9662497540319834,0.5394559873487289,0.9073707431135097
156,1000,501,499,376,157,0,2856,2145,0.20207942317317318,0.4155625,0.5844374999999999,59,6,0,457.8594191258388,8,0.7583977025661305,0.9633725346013233,0.5503483838501991,0.9051723932549226
157,1000,524,476,380,121,0,2863,2175,0.20499637137137136,0.39025,0.60975,54,6,0,432.2059263693505,8,0.7459998371370682,0.9624298163663336,0.5394020423224356,0.9027570591435065
158,1000,498,502,382,142,0,2873,2177,0.20665987862862864,0.4030625,0.5969375,52,6,0,423.45662532428713,8,0.7541286761632109,0.9692726063366899,0.5408058382115771,0.9094214157335041
159,1000,500,500,381,117,0,2898,2237,0.20873019894894895,0.4044375,0.5955625,53,6,0,438.10021065847377,8,0.7642942284845007,0.9651721645803626,0.5494225389749671,0.9066980447277474
160,1000,488,512,386,114,0,2913,2158,0.21138676176176177,0.4114375,0.5885625,63,6,0,433.38491430964876,8,0.7499777244208387,0.9673778698927971,0.5424402438189954,0.910803740203543
161,1000,507,493,375,113,0,2850,2166,0.21790259009009008,0.40075,0.5992500000000001,50,6,0,440.8307210031348,8,0.7602949988240729,0.9666545116269125,0.5574831496557795,0.9114948897391048
162,1000,504,496,383,124,0,2896,2202,0.21915656281281282,0.4261875,0.5738125000000001,50,6,0,451.37576850410176,8,0.7594426612576061,0.9663105581816561,0.5504305051463244,0.9101677756266572
163,1000,506,494,372,132,0,2836,2151,0.2249953078078078,0.4253125,0.5746875,59,6,0,411.54358583936045,8,0.753692287399266,0.9682798375932,0.5640488653334133,0.9121584473989515
164,1000,522,478,382,124,0,2901,2180,0.2316407032032032,0.4504375,0.5495625,53,6,0,424.8695611664958,8,0.749470673297775,0.9674279202503446,0.5526853879639602,0.9123657191050709
165,1000,486,514,378,144,0,2866,2116,0.23037209084084084,0.42825,0.57175,50,6,0,438.38861105145276,8,0.747085880731231,0.9652934127628063,0.5502270389474117,0.9097201430035818
166,1000,526,474,372,114,0,2806,2123,0.2348544794794795,0.4449375,0.5550625,51,6,0,415.6824107561248,8,0.7634265982898688,0.9670341142436685,0.5471055579369951,0.9108316730562849
167,1000,512,488,386,140,0,2920,2187,0.2331694507007007,0.44275,0.55725,47,5,0,445.9008936213511,8,0.7468354424403401,0.9649708522136564,0.5458551991889831,0.9079691760009255
168,1000,478,522,373,139,0,2815,2157,0.23740534284284284,0.45775,0.54225,48,5,0,417.9190109008768,8,0.7556943403295173,0.9650119627841425,0.538043681756515,0.9127870962273031
169,1000,489,511,376,102,0,2832,2121,0.23578916416416418,0.4451875,0.5548124999999999,59,5,0,437.6098853477949,8,0.7438953291238041,0.9605173853124311,0.5374366741563299,0.9053928458712883
170,1000,508,492,358,131,0,2690,2006,0.23527765265265266,0.4430625,0.5569375,57,5,0,404.8162022501721,8,0.7400284489798454,0.9626093761441511,0.5395553243533855,0.9057313270132288
171,1000,471,529,378,130,0,2844,2173,0.23997876001001,0.4404375,0.5595625,64,5,0,422.22905166605597,8,0.7529340498653013,0.9670706571783071,0.5322382048457979,0.9105366632165864
172,1000,493,507,377,94,0,2864,2176,0.2448790352852853,0.4444375,0.5555625,52,5,0,430.4930426407071,8,0.756983692136259,0.965984036729453,0.5469283538636468,0.9119310962222873
173,1000,496,504,387,106,0,2932,2188,0.24959093468468468,0.4424375,0.5575625,56,5,0,418.3737034854,8,0.7496168408768209,0.9634952074568462,0.5342631653151126,0.907122954339093
174,1000,490,510,376,120,0,2836,2194,0.24723238863863864,0.4444375,0.5555625,53,5,1,419.07562427375564,8,0.759265321928939,0.9666543644972201,0.551416435087447,0.9114612088948321
175,1000,475,525,368,122,0,2802,2109,0.2523963025525526,0.4315,0.5685,47,4,0,427.2589601211509,8,0.7548108368640618,0.9590765270565558,0.5465245052131654,0.9046112130252015
176,1000,528,472,381,94,0,2852,2127,0.25383467842842844,0.425625,0.5743750000000001,58,4,0,431.6478092151237,8,0.7429150578911745,0.9628568211156311,0.5253227181614747,0.9091057841848107
177,1000,503,497,381,147,0,2863,2135,0.25636367617617617,0.431375,0.5686249999999999,51,4,0,432.13739230874575,8,0.7434092213948236,0.9618158922676546,0.5399134553193168,0.9078096482822104
178,1000,502,498,371,132,0,2796,2077,0.26321690440440443,0.428625,0.571375,44,4,0,431.249373370764,8,0.7472630532930092,0.9683594442329662,0.5321579801102309,0.9138228414879995
179,1000,518,482,362,140,0,2758,2050,0.26368865740740743,0.4224375,0.5775625,38,4,0,429.52852947346344,8,0.7379339525839413,0.9614229423491152,0.5349915875706764,0.9075343844600652
180,1000,519,481,370,148,0,2778,2072,0.2672200012512512,0.442,0.558,48,4,0,428.9115859389686,8,0.7563695002719634,0.9634668553549702,0.531432288294939,0.9115257049136017
181,1000,517,483,383,136,0,2888,2164,0.2770029717217217,0.42475,0.57525,61,4,0,446.11814653966405,8,0.7514054070188274,0.9626033924201447,0.5381368807635681,0.9091791707521463
182,1000,512,488,378,139,0,2851,2187,0.280739207957958,0.430125,0.569875,50,4,0,418.95323266383224,8,0.7565289490995017,0.9628814140218805,0.5332909646351612,0.9117447487814506
183,1000,508,492,372,140,0,2800,2201,0.2823628315815816,0.439,0.5609999999999999,55,4,0,406.15167879783985,8,0.7794611821411994,0.9707636423586098,0.5452926975085904,0.919316868875742
184,1000,522,478,376,132,0,2885,2230,0.28683201951951953,0.451375,0.5486249999999999,46,4,0,443.80823225093553,8,0.7639113893057896,0.9665081091226598,0.5365611293730138,0.9134682864993079
185,1000,511,489,375,147,0,2844,2164,0.2897425237737738,0.435875,0.564125,37,4,0,418.2156133828996,8,0.7548797616096568,0.9664007800945881,0.5512584720472445,0.9158009387652815
186,1000,520,480,378,133,0,2868,2134,0.2956221846846847,0.4325,0.5675,70,4,0,416.1855772199536,8,0.7472014492897932,0.9638512054368508,0.5519094154833629,0.9097503456466832
187,1000,495,505,375,145,0,2832,2099,0.2996526213713714,0.4131875,0.5868125,54,4,0,437.2328021764477,8,0.7416508274657574,0.9650312542439244,0.5377666830680246,0.9092439043774443
188,1000,497,503,378,117,0,2841,2135,0.30067723973973975,0.4176875,0.5823125,60,4,0,408.98083957797843,8,0.7491963008086797,0.9648258364434712,0.5312791617444522,0.9112492480739014
189,1000,520,480,366,131,0,2773,2038,0.30908026776776776,0.4023125,0.5976874999999999,56,4,0,433.71106650262254,8,0.736239837492299,0.958293540322199,0.5411659101899643,0.9041378168568946
190,1000,508,492,365,155,0,2724,1980,0.31234418793793794,0.3948125,0.6051875,58,4,0,422.38673472622935,8,0.7284573694696866,0.9595436494651358,0.5212407921363343,0.9054748766833691
191,1000,499,501,392,116,0,2925,2170,0.3143712775275275,0.3961875,0.6038125,59,4,0,455.55450147044877,8,0.7389963171799906,0.9648769893323408,0.5156944310577609,0.9107512242281843
192,1000,485,515,397,102,0,2998,2173,0.3173864176676677,0.382125,0.617875,60,4,0,438.40558545778214,8,0.7325239081205136,0.9597643336297312,0.5184988855887562,0.9050587449311829
193,1000,534,466,383,102,0,2869,2119,0.3191422047047047,0.380625,0.619375,47,4,0,441.9994214706698,8,0.7322253210158354,0.9611289308994572,0.5160461909917637,0.905381529211633
194,1000,483,517,382,152,0,2853,2128,0.32018537287287285,0.39025,0.60975,49,4,0,417.8976247615884,8,0.7453282549751639,0.9592160463522871,0.5274367888729755,0.9050705890313184
195,1000,529,471,370,113,0,2754,2009,0.3221241241241241,0.38925,0.61075,49,4,0,425.4591789166175,8,0.7290743229045678,0.9565662964166499,0.5120578476132189,0.9023750781684191
196,1000,497,503,374,155,0,2779,2066,0.32122804054054055,0.3911875,0.6088125,51,4,0,424.95093541703375,8,0.739716490325098,0.9604619778588152,0.5089381199863248,0.9084275581962716
197,1000,476,524,378,119,0,2840,2128,0.32388829454454454,0.38525,0.61475,48,4,0,428.45062820474385,8,0.7386595551067172,0.9649758268005836,0.5109527961191729,0.9124799761134826
198,1000,486,514,366,110,0,2760,2107,0.3229931181181181,0.3755625,0.6244375,50,4,0,428.13037336282224,8,0.7448784240845093,0.9637996644320957,0.520281925836038,0.9093671568329109
199,1000,508,492,376,110,0,2831,2169,0.3194763826326326,0.36775,0.63225,54,3,0,409.4911483918806,8,0.742341584917711,0.9574202196820433,0.5133762344068722,0.9055288782835992
200,1000,487,513,377,131,0,2797,2095,0.3190108546046046,0.3544375,0.6455625,49,3,0,417.61745114343887,8,0.7437407153672534,0.9644783712685148,0.5067171083753473,0.911510968851385
